customer_id,first_name,last_name,email,phone,age,city,registration_date,customer_segment,credit_score,total_spent,last_purchase_date
CUST_03727,Jesse,David,shannoneric@example.net,843.870.3752,27,Biskra,2023-12-27,Standard,639.0,944.3800000000001,
CUST_03728,Michael,Case,reyeschelsea@example.org,+1-846-589-3327x661,35,Tlemcen,2024-05-15,Standard,594.0,15000.460000000001,
CUST_03729,Alexandra,Buchanan,xhernandez@example.org,812-557-4815x32460,45,Tlemcen,2024-05-28,Standard,654.0,6214.37,
CUST_03730,Connie,Smith,michael20@example.com,6995396007,39,Batna,2025-03-03,Premium,556.0,9754.76,
CUST_03731,Adam,Garcia,nchavez@example.net,(807)751-1348,31,Sidi Bel Abbès,2024-08-20,Basic,668.0,9195.7,
CUST_03732,Jasmine,Hawkins,sanchezbruce@example.org,501-373-2815x954,20,Constantine,2023-08-23,Standard,699.0,10747.859999999999,
CUST_03733,Ricky,Wright,hensleykeith@example.com,978.514.1195,52,Sétif,2025-07-19,Basic,560.0,9496.939999999999,
CUST_03734,Natalie,Gutierrez,josephwatson@example.org,500.457.2395,30,Sidi Bel Abbès,2025-10-16,Standard,419.0,7609.78,
CUST_03735,Danny,Jackson,loriortiz@example.org,(429)596-8175x48144,41,Annaba,2023-11-24,Basic,693.0,7981.629999999999,
CUST_03736,Rachel,Moore,edwardsbrandon@example.org,+1-724-374-6879x27185,18,Annaba,2024-04-06,Standard,797.0,10978.91,
CUST_03737,Jason,Bell,mbarron@example.com,+1-808-978-4178,49,Tlemcen,2024-10-23,Standard,741.0,4391.389999999999,
CUST_03738,Jeffrey,Miranda,ryanrobinson@example.com,001-299-657-2020x3521,46,Biskra,2025-09-30,Standard,753.0,6310.03,
CUST_03739,Cole,Guerra,,+1-693-431-3863,30,Annaba,2025-03-29,Standard,558.0,12339.91,
CUST_03740,Heather,Holt,julielawson@example.com,001-210-341-7628x5103,24,Sétif,2023-09-08,Premium,616.0,6398.46,
CUST_03741,Bobby,Adams,triciahale@example.net,(321)318-8069x0438,35,BLIDA,2024-10-20,Premium,612.0,17206.82,
CUST_03742,Dylan,Franklin,jacksonnicholas@example.com,718-950-1664x1509,47,Batna,2024-01-08,Standard,710.0,11280.95,
CUST_03743,Margaret,Jones,johnnyjones@example.org,(493)414-9392,28,Annaba,2023-12-19,Basic,674.0,8880.53,
CUST_03744,Chelsea,Morales,,(747)419-3916,36,Sidi Bel Abbès,2024-11-19,Standard,775.0,8241.22,
CUST_03745,Rebecca,Ramos,adamalvarez@example.org,+1-640-836-4800x25406,27,Sidi Bel Abbès,2024-02-18,Standard,708.0,5896.030000000001,
CUST_03746,Sophia,Vasquez,tpaul@example.com,001-632-591-2365x56441,26,Algiers,2022-12-16,Premium,645.0,11907.09,
CUST_03747,jill,Richardson,robinsonann@example.com,5308922834,31,Blida,2025-10-03,Basic,496.0,12966.81,
CUST_03748,Mike,Coleman,watkinsmegan@example.net,6662958049,50,Sétif,2025-10-02,Standard,813.0,9439.33,
CUST_03749,Mary,Turner,ejefferson@example.com,617.492.3002x883,40,Biskra,2023-08-31,Standard,560.0,1401.56,
CUST_03750,Kenneth,Murphy,alvarezmaureen@example.org,+1-282-380-3794x400,41,Algiers,2025-07-07,Standard,675.0,8922.78,
CUST_03751,Mark,Moreno,dwells@example.org,001-464-896-4422x1696,-1,Tlemcen,2024-04-28,Premium,650.0,6381.96,
CUST_03752,Lisa,Choi,maryporter@example.com,,22,Sidi Bel Abbès,2024-08-23,Standard,506.0,10289.46,
CUST_03753,Amy,Edwards,alyssa00@example.org,001-654-247-5124x5737,35,Algiers,2023-04-21,Standard,694.0,4698.12,
CUST_03754,Adam,Vega,melissastone@example.net,001-307-789-6178x32250,39,Batna,2024-03-21,Standard,624.0,2508.5299999999997,
CUST_03755,Erik,David,johntaylor@example.org,575-442-6988,22,Algiers,2025-08-09,Standard,764.0,5980.93,
CUST_03756,Christina,Bryan,tayloredward@example.com,+1-839-906-1845,35,Constantine,2024-03-06,Standard,759.0,10255.05,
CUST_03757,Michael,Gonzalez,jasminebaldwin@example.net,001-294-484-7714x6733,42,Oran,2023-08-05,Basic,680.0,11187.93,
CUST_03758,Scott,Rodriguez,margarettucker@example.org,316.394.7434,18,Batna,2025-06-20,Basic,834.0,3271.93,
CUST_03759,Sean,Patterson,theresa50@example.org,686-345-9821,24,Batna,2023-02-12,Basic,731.0,13947.47,
CUST_03760,Ricky,Rasmussen,pdavis@example.net,7855403032,37,Batna,2023-10-31,Standard,637.0,9419.82,
CUST_03761,Brittany,Ramsey,carlawhite@example.net,001-956-500-6420x92259,24,TLEMCEN,2025-04-23,Standard,756.0,18217.920000000002,
CUST_03762,Steven,Williams,williamsjasmin@example.org,513-703-2232,29,Blida,2023-07-15,Standard,844.0,2034.45,
CUST_03763,Hailey,Le,lucas65@example.com,5264741216,34,Blida,2023-10-22,Standard,514.0,16206.0,
CUST_03764,Rebecca,Gillespie,stephanieperez@example.net,+1-272-948-4396x0996,33,Tlemcen,2023-06-08,Basic,713.0,20864.18,
CUST_03765,Michelle,Smith,gomezanthony@example.com,708-316-5359,25,Batna,2024-10-17,Basic,850.0,27306.49,
CUST_03766,James,Farrell,espinozageorge@example.org,+1-253-242-4950x1528,18,Sétif,2023-08-27,Premium,642.0,21245.76,
CUST_03767,Alison,Ortiz,sean79@example.net,824.569.6492,21,Biskra,2024-09-19,Premium,676.0,10989.09,
CUST_03768,Anna,Jenkins,garciajennifer@example.com,001-693-400-5476,25,Blida,2024-09-19,Standard,620.0,7334.83,
CUST_03769,Kurt,Harmon,,325.951.2669,36,Biskra,2023-05-30,Basic,513.0,4140.47,
CUST_03770,Scott,Obrien,danielhamilton@example.net,5863602296,30,Sétif,2023-12-06,Standard,624.0,7199.3,
CUST_03771,Brandon,Joseph,maria40@example.net,+1-534-817-6097x13777,46,Blida,2022-12-06,Basic,850.0,9802.36,
CUST_03772,Steven,Johnson,bradleystephens@example.com,(447)886-3594x3012,18,Tlemcen,2023-10-07,Standard,603.0,3530.56,
CUST_03773,Mark,Barrett,,4507982216,27,Tlemcen,2025-06-18,Standard,847.0,7795.2300000000005,
CUST_03774,Glenn,White,mccarthyolivia@example.net,407-749-3834x1623,26,Constantine,2024-05-23,Standard,688.0,4970.95,
CUST_03775,Joshua,Mcmillan,taylordaniel@example.org,322.376.0392,30,Sétif,2025-04-06,Basic,454.0,0.0,
CUST_03776,Vincent,Johnson,sheila85@example.com,001-512-299-8663x1805,24,Tlemcen,2024-03-20,Standard,651.0,13582.49,
CUST_03777,Brenda,Floyd,shawna35@example.org,573.718.8593x7753,43,Tlemcen,2024-11-14,Standard,694.0,14995.199999999999,
CUST_03778,Jonathan,Williams,wendy33@example.org,+1-243-435-0698x4433,31,Batna,2025-07-27,Standard,602.0,6593.74,
CUST_03779,victor,Davis,thomasstephens@example.com,(744)785-6786x8926,20,Oran,2023-04-22,Premium,704.0,6678.89,
CUST_03780,Katie,Brown,garciajennifer@example.com,8637705545,43,Oran,2023-11-13,Standard,612.0,3781.9900000000002,
CUST_03781,Colleen,Hood,sandrahale@example.net,(314)650-9413x82258,34,Algiers,2023-02-12,Standard,747.0,6875.65,
CUST_03782,Albert,Rodriguez,raymaxwell@example.net,842-581-6458x0810,44,Batna,2023-12-07,Standard,561.0,10802.28,
CUST_03783,Beth,Casey,tlee@example.com,(656)758-2476x825,24,Tlemcen,2024-05-11,Standard,850.0,4445.53,
CUST_03784,edward,Wood,mcdanielpatrick@example.org,(868)349-6777,18,Tlemcen,2023-05-24,Premium,601.0,11610.09,
CUST_03785,David,Velasquez,cwright@example.com,(357)394-3193x667,27,Sétif,2023-05-11,Standard,682.0,25951.53,
CUST_03786,Michael,Rogers,toninicholson@example.net,(429)918-7937x5937,39,Batna,2025-10-04,Standard,798.0,6015.57,
CUST_03787,Jay,Chan,abigail62@example.org,613.789.4778x5407,32,ANNABA,2024-09-16,Basic,350.0,10389.33,
CUST_03788,Joshua,Garcia,nicholeevans@example.com,001-628-950-6967x206,18,BLIDA,2022-11-17,Basic,774.0,12032.189999999999,
CUST_03789,Matthew,Erickson,thomassmith@example.net,(405)957-0478x71237,31,Annaba,2023-12-13,Standard,489.0,8092.039999999999,
CUST_03790,Richard,Booth,ryan29@example.com,(939)699-0954x717,48,Oran,2024-02-18,Standard,640.0,20485.87,
CUST_03791,Roberto,Campbell,alicia96@example.org,001-551-760-0804x435,25,Oran,2022-11-14,Standard,723.0,15564.1,
CUST_03792,Robert,Franco,tylerjennifer@example.net,(903)645-3007x34152,21,Constantine,2025-01-31,Standard,654.0,2770.0,
CUST_03793,Vanessa,Medina,jamesbrown@example.com,580.918.0875,32,Blida,2023-03-09,Standard,599.0,17178.43,
CUST_03794,Tara,Hardy,,+1-474-658-6189x4206,38,Biskra,2024-06-20,Premium,581.0,6031.64,
CUST_03795,Wayne,Clay,francokaren@example.org,(236)555-2205x384,57,Algiers,2023-05-21,Standard,841.0,14185.38,
CUST_03796,Michael,Cooper,myersnancy@example.org,+1-754-267-2390x441,28,Sidi Bel Abbès,2023-01-27,Standard,595.0,2715.2400000000002,
CUST_03797,Karen,Clark,,763-654-7658x488,18,Sidi Bel Abbès,2024-02-03,Standard,462.0,2678.44,
CUST_03798,Aaron,Cordova,jasmineknapp@example.net,(573)470-2197x6174,18,Sétif,2023-10-10,Standard,661.0,2510.76,
CUST_03799,Samantha,Castillo,michaelwilson@example.com,+1-285-301-8299,49,Algiers,2025-08-28,Basic,622.0,8058.09,
CUST_03800,Brian,Gray,smithsandra@example.org,+1-590-273-9488x340,47,Sétif,2024-11-22,Standard,695.0,1709.61,
CUST_03801,Shawn,Wells,conwaysharon@example.com,(497)203-4505,33,Constantine,2023-08-13,Standard,548.0,1816.31,
CUST_03802,Rebecca,Santiago,courtney39@example.net,001-374-622-5779x83042,25,Batna,2023-06-24,Basic,465.0,14615.38,
CUST_03803,Ethan,Pratt,garyrobinson@example.org,993-486-8226,34,Annaba,2023-11-23,Standard,670.0,0.0,
CUST_03804,Craig,Harper,james14@example.com,662-697-8823x55318,23,Blida,2024-12-25,Standard,757.0,5129.5,
CUST_03805,Peter,Williams,matthewgonzalez@example.com,816.788.0177x1086,65,Blida,2022-12-25,Standard,618.0,16518.58,
CUST_03806,Michael,Johnson,jamespowell@example.com,001-714-307-7142x10543,34,Annaba,2024-03-10,Premium,9999.0,10167.57,
CUST_03807,William,Mckinney,kgraves@example.org,(791)708-0778,33,Tlemcen,2025-04-08,Standard,570.0,15532.960000000001,
CUST_03808,Courtney,Miller,willieleonard@example.org,676-996-0383,42,Biskra,2024-02-26,Standard,622.0,2972.25,
CUST_03809,Robert,Henderson,griffithdavid@example.net,+1-901-886-0503x5090,47,ORAN,2025-09-20,Basic,645.0,45323.15,
CUST_03810,Colin,Horne,andrew76@example.com,5349700826,44,Blida,2024-11-17,Standard,613.0,12571.29,
CUST_03811,Krystal,Brooks,,747.562.1989x383,25,Algiers,2023-02-02,Premium,571.0,18776.47,
CUST_03812,William,Scott,ebrown@example.net,001-625-675-1171,18,Algiers,2025-06-26,Standard,610.0,2878.3100000000004,
CUST_03813,Justin,Herrera,oflores@example.com,331.410.1766x027,31,Sétif,2023-02-02,Basic,683.0,7999.0,
CUST_03814,Joshua,Valentine,richard10@example.org,001-634-781-0033,28,Annaba,2025-03-03,Premium,456.0,0.0,
CUST_03815,Jacob,Reid,jennifer21@example.com,(798)511-5791x367,50,Sidi Bel Abbès,2024-09-07,Standard,614.0,13912.96,
CUST_03816,Tracey,Brown,christinereyes@example.net,(548)317-2971,26,Oran,2024-11-26,Standard,670.0,9087.35,
CUST_03817,Julia,Li,,+1-721-612-1828x82914,33,Sidi Bel Abbès,2022-12-30,Premium,602.0,2089.98,
CUST_03818,Donna,Morse,robin32@example.org,(559)454-3244,36,Constantine,2023-01-16,Premium,765.0,7889.839999999999,
CUST_03819,Steven,Bonilla,montoyamark@example.org,+1-998-494-0816,43,Annaba,2025-08-29,Standard,795.0,20580.799999999996,
CUST_03820,Tiffany,Morales,nathanrojas@example.org,638.351.5343x567,59,Batna,2023-09-23,Basic,761.0,1548.9099999999999,
CUST_03821,Emily,Preston,robert74@example.com,263-878-0187x15130,24,Annaba,2023-10-03,Standard,665.0,17542.44,
CUST_03822,Brittany,Marsh,thompsondebbie@example.net,001-726-923-6181,55,Tlemcen,2024-04-06,Premium,490.0,2904.5299999999997,
CUST_03823,Richard,Mitchell,jamesmoreno@example.net,707-290-4755x23033,23,Oran,2023-05-26,Standard,383.0,0.0,
CUST_03824,Gary,Smith,cobbkaren@example.net,(449)334-1582,46,Constantine,2025-06-16,Standard,806.0,2800.8,
CUST_03825,Karen,Wood,williamsamber@example.org,001-898-395-0665x935,35,Blida,2025-06-19,Standard,716.0,12558.07,
CUST_03826,Andrew,Ramsey,emma28@example.com,9682921744,39,Sidi Bel Abbès,2023-08-14,Basic,765.0,19340.29,
CUST_03827,Elizabeth,Rivera,kennethcantu@example.com,+1-698-397-6391x60076,32,Sétif,2023-11-04,Standard,794.0,6390.89,
CUST_03828,Angela,Johnson,baileysara@example.com,7635541678,23,Algiers,2023-09-11,Standard,751.0,6511.44,
CUST_03829,Lee,Marshall,deanna81@example.net,+1-463-924-3350x8511,45,Blida,2025-07-31,Standard,765.0,17465.86,
CUST_03830,Sandra,Dawson,vthomas@example.net,352.905.6605x99932,36,Blida,2024-01-25,Basic,810.0,7328.57,
CUST_03831,Tiffany,Clark,nathangeorge@example.org,001-287-461-9768x13891,22,Algiers,2024-07-01,Standard,685.0,2972.01,
CUST_03832,Jennifer,Johnson,marycook@example.net,4037190857,35,Biskra,2023-09-05,Standard,765.0,6283.45,
CUST_03833,Donald,Smith,zkelly@example.org,374.386.0256x378,29,Sétif,2025-11-09,Standard,716.0,5528.93,
CUST_03834,Brian,Franklin,melissasanchez@example.net,455.877.9748x40852,47,Oran,2025-10-10,Basic,724.0,8268.119999999999,
CUST_03835,Allison,Gonzales,acasey@example.com,976-882-9967x28241,36,Biskra,2025-08-18,Standard,658.0,16021.380000000001,
CUST_03836,Jose,Rose,mdixon@example.org,398-967-2419x54157,35,Sétif,2023-05-17,Standard,599.0,5484.200000000001,
CUST_03837,Ashley,Ford,lindsayhaney@example.org,(576)355-5146x599,31,Blida,2023-06-19,Standard,821.0,0.0,
CUST_03838,Brian,Middleton,jeremy18@example.net,615.530.5865,18,Annaba,2024-11-13,Basic,547.0,15231.029999999999,
CUST_03839,Anna,Coleman,munoztrevor@example.org,(718)469-7566x717,24,Blida,2025-06-06,Standard,724.0,19364.3,
CUST_03840,Emily,Austin,zachary13@example.net,001-793-247-4950x04418,-1,Algiers,2025-01-30,Standard,682.0,8765.78,
CUST_03841,roy,Lee,pharding@example.net,+1-784-936-3486x156,41,Tlemcen,2025-10-28,Basic,646.0,11187.12,
CUST_03842,James,Underwood,angela93@example.net,001-241-337-0787x033,42,Blida,2023-01-23,Basic,661.0,23440.44,
CUST_03843,William,Bartlett,,421.279.7646x70574,28,Batna,2022-12-18,Basic,436.0,6969.070000000001,
CUST_03844,bruce,Johnson,kruegerbryan@example.net,(260)862-0119,34,Biskra,2024-07-15,Basic,728.0,15417.52,
CUST_03845,Nicole,Brady,aguilarlaura@example.org,726.263.4564,18,Blida,2025-03-09,Standard,767.0,15489.02,
CUST_03846,Jade,Vargas,linda59@example.org,(902)813-9520,25,Blida,2025-09-20,Standard,589.0,9487.5,
CUST_03847,Monica,Cooper,edwinfisher@example.org,+1-883-470-1577x4416,34,Oran,2023-09-21,Standard,522.0,7292.67,
CUST_03848,Mark,Elliott,erin84@example.com,+1-316-693-6175x6826,28,Oran,2025-09-08,Standard,826.0,1620.4,
CUST_03849,Mark,Johnson,reidmatthew@example.com,7043017337,37,Oran,2024-10-09,Premium,571.0,11045.839999999998,
CUST_03850,Alison,Fisher,perezkathleen@example.net,739.655.7016x01619,18,Constantine,2023-11-27,Standard,850.0,5885.12,
CUST_03851,John,Walton,,(606)259-9954,43,Biskra,2025-11-03,Basic,488.0,5434.39,
CUST_03852,jessica,Perkins,diamondstone@example.org,+1-754-396-3083x9772,18,Biskra,2025-08-06,Standard,675.0,7408.42,
CUST_03853,Jeremy,Castro,john91@example.org,(763)698-6493,-1,Blida,2024-08-23,Standard,613.0,170.01,
CUST_03854,Deborah,Smith,michelle45@example.org,+1-982-223-4091,28,Biskra,2025-10-19,Standard,640.0,3652.24,
CUST_03855,Ashley,Leach,tmcneil@example.org,226.978.2827x59876,31,Tlemcen,2024-07-11,Basic,576.0,24690.11,
CUST_03856,Casey,Monroe,schwartzdaniel@example.com,001-629-793-3863,61,Biskra,2024-04-27,Premium,671.0,19200.14,
CUST_03857,Jeffrey,Buchanan,vhernandez@example.net,001-984-598-1145x758,47,Biskra,2025-07-08,Premium,617.0,11793.74,
CUST_03858,Sheila,Fox,brandon74@example.com,315-224-7187,43,Algiers,2022-12-08,Standard,629.0,22275.29,
CUST_03859,James,Yoder,matthewanderson@example.net,951.572.8632x4948,42,Sétif,2025-08-09,Standard,672.0,6508.38,
CUST_03860,valerie,Robbins,kempcathy@example.com,001-255-382-8146x1727,19,Biskra,2024-07-28,Standard,552.0,8472.119999999999,
CUST_03861,Jason,Grant,danielcraig@example.net,+1-636-606-9668,28,Biskra,2024-05-05,Standard,547.0,13199.5,
CUST_03862,Keith,Sanchez,ilee@example.org,6625480727,63,Batna,2025-05-17,Standard,539.0,16748.85,
CUST_03863,Erika,Cruz,melissadeleon@example.net,743.242.0502x4090,27,Biskra,2024-10-03,Standard,605.0,8925.58,
CUST_03864,Jennifer,Lynn,michael37@example.org,(709)326-9252x617,35,Batna,2025-05-29,Standard,783.0,1324.13,
CUST_03865,Christopher,Pennington,nicolethompson@example.net,570.402.1361x39992,20,ANNABA,2024-08-15,Standard,588.0,3129.7000000000003,
CUST_03866,William,Wallace,tina45@example.org,(227)960-7866,34,Sétif,2023-09-26,Premium,501.0,3129.04,
CUST_03867,Deborah,Martinez,durhambenjamin@example.com,435-799-2331,36,Oran,2023-02-17,Standard,749.0,14152.92,
CUST_03868,Jodi,Moss,,626-825-7489,20,Sétif,2024-12-24,Standard,792.0,12786.08,
CUST_03869,kevin,Baldwin,andrew75@example.net,494-734-2548,55,Algiers,2025-09-14,Standard,572.0,12642.619999999999,
CUST_03870,Michael,Potter,millerkirk@example.net,475-404-6534x254,21,Biskra,2024-07-19,Basic,673.0,1506.86,
CUST_03871,destiny,Mccarthy,,+1-448-205-7968x7335,23,Oran,2024-06-03,Standard,609.0,35087.33,
CUST_03872,Catherine,Foster,millergabrielle@example.net,363.702.8665x358,42,Sidi Bel Abbès,2024-09-20,Standard,576.0,4312.21,
CUST_03873,Daniel,Ramos,,(538)655-1510,18,Sétif,2024-02-18,Basic,615.0,0.0,
CUST_03874,Joel,Hunter,greenelizabeth@example.net,327-327-4600,41,Oran,2023-12-17,Standard,600.0,3617.6800000000003,
CUST_03875,Sandra,Skinner,shelbymartinez@example.net,508-548-5579,24,Biskra,2023-03-03,Basic,595.0,12674.26,
CUST_03876,Eddie,Smith,travis69@example.com,484-961-5910x145,39,ORAN,2024-03-25,Standard,619.0,1472.6200000000001,
CUST_03877,James,Smith,emilygarcia@example.org,887.350.9310,49,Sidi Bel Abbès,2023-07-17,Standard,645.0,23562.95,
CUST_03878,Jacqueline,Ortega,,721.566.4016x259,40,Blida,2023-12-11,Basic,562.0,5717.790000000001,
CUST_03879,Shawn,Potter,amandaburgess@example.org,593.972.5956x16898,53,Batna,2022-12-01,Standard,646.0,12795.74,
CUST_03880,Kevin,House,mcintyregary@example.org,001-536-946-5761x05272,33,BATNA,2023-10-18,Standard,733.0,19401.47,
CUST_03881,James,Nguyen,rolson@example.org,552-760-7486,48,Biskra,2025-08-06,Standard,607.0,8068.55,
CUST_03882,Jacob,Washington,seth16@example.com,391-644-4503x23124,35,Constantine,2024-04-30,Premium,,3226.07,
CUST_03883,David,Frazier,wardcarolyn@example.com,558-627-3720x4168,25,Constantine,2023-08-30,Basic,521.0,2645.7200000000003,
CUST_03884,Alexandria,Flores,robertsbrenda@example.org,4606670876,26,Algiers,2024-05-22,Standard,537.0,6427.94,
CUST_03885,David,Lewis,,001-427-733-8528,46,Sidi Bel Abbès,2022-12-09,Basic,801.0,16360.640000000001,
CUST_03886,Douglas,Tapia,imoore@example.org,(571)957-7317x536,18,Biskra,2025-03-05,Standard,686.0,3233.33,
CUST_03887,diana,Williams,hwilson@example.com,596.882.2983,32,Tlemcen,2023-01-31,Basic,728.0,18634.2,
CUST_03888,Matthew,Rodriguez,alexschwartz@example.org,+1-656-444-1589x6897,31,Biskra,2024-03-22,Standard,393.0,8686.02,
CUST_03889,Rebecca,Herrera,rosevega@example.org,+1-439-202-1573,37,Biskra,2025-09-23,Basic,620.0,0.0,
CUST_03890,Jacqueline,Lowery,jpark@example.net,394.873.1109x8204,36,Oran,2023-01-20,Standard,649.0,10481.990000000002,
CUST_03891,John,Hinton,timothy01@example.com,+1-896-571-9652,24,Algiers,2023-05-12,Basic,719.0,4844.95,
CUST_03892,Mary,Lam,cmendez@example.org,(273)399-6662,52,Annaba,2024-03-26,Standard,702.0,24440.23,
CUST_03893,Juan,Hood,jennifermiddleton@example.org,+1-575-267-3508x22047,48,Oran,2024-08-22,Premium,714.0,5986.77,
CUST_03894,Jose,Chambers,gramirez@example.net,(441)283-3567,43,SIDI BEL ABBÈS,2024-11-25,Basic,539.0,6133.389999999999,
CUST_03895,Felicia,Trujillo,rodriguezjenna@example.org,001-242-372-2089x5809,24,Batna,2025-04-01,Standard,504.0,14939.710000000001,
CUST_03896,Charles,Randall,,+1-667-336-4389,18,Batna,2023-05-09,Standard,767.0,12089.84,
CUST_03897,Michael,Meyer,,(390)916-6515,37,Blida,2024-05-04,Standard,585.0,3282.5,
CUST_03898,Tammy,Campos,johncampbell@example.net,(266)647-9846x50335,34,Sétif,2024-05-18,Standard,748.0,1351.02,
CUST_03899,Heather,Warner,floresdennis@example.com,(509)860-3075x856,32,Annaba,2025-07-11,Standard,613.0,16122.07,
CUST_03900,David,Morrow,franklinvanessa@example.net,576-234-3399x71236,18,Sétif,2023-03-20,Standard,439.0,3725.5600000000004,
CUST_03901,Jeffrey,Olsen,,398-878-0187,18,Sétif,2024-10-29,Basic,678.0,6723.4400000000005,
CUST_03902,Tina,Rivers,debra05@example.com,(972)342-7420x7842,36,Sidi Bel Abbès,2025-08-28,Standard,578.0,22139.71,
CUST_03903,Bryan,Gonzales,nicole64@example.net,(271)943-6489x36175,44,Algiers,2023-01-16,Standard,637.0,4512.84,
CUST_03904,Eric,Rodriguez,angelaglenn@example.com,2254334411,43,Constantine,2022-12-18,Standard,630.0,11391.26,
CUST_03905,Jeffrey,Taylor,kjohnson@example.org,(489)837-0997,33,Annaba,2023-08-03,Standard,638.0,14953.04,
CUST_03906,Annette,Melendez,elizabethwilliams@example.org,(232)285-2124,47,Sétif,2025-05-19,Premium,652.0,22216.43,
CUST_03907,David,Davis,julia60@example.org,(249)488-2476x9029,36,Sidi Bel Abbès,2024-01-25,Standard,649.0,21999.579999999998,
CUST_03908,Jasmine,Perkins,priscilla08@example.org,9264927829,28,Batna,2023-07-04,Basic,664.0,7772.67,
CUST_03909,alicia,Wolfe,oroberts@example.com,601-526-8490x856,22,Constantine,2024-10-22,Premium,619.0,11074.26,
CUST_03910,Robert,Zuniga,davidtravis@example.net,782.979.0654,48,Annaba,2023-08-27,Standard,614.0,4289.37,
CUST_03911,Angelica,Murphy,robinsonnicole@example.org,(561)662-5230x81973,53,Tlemcen,2023-10-05,Standard,625.0,15465.35,
CUST_03912,Duane,Smith,kimberly42@example.net,2529673889,26,Sétif,2025-01-13,Standard,745.0,3338.8100000000004,
CUST_03913,John,Chen,omiles@example.net,+1-895-740-0220x26788,41,Oran,2023-05-03,Basic,692.0,11287.2,
CUST_03914,Joann,Berg,tracy27@example.org,+1-303-282-0000x3901,42,Biskra,2023-01-04,Premium,449.0,3882.28,
CUST_03915,Ashley,Thompson,danielbenjamin@example.org,388.978.1514,37,BISKRA,2024-08-09,Basic,761.0,31130.09,
CUST_03916,Ethan,Richardson,lindseymonique@example.com,(942)295-5538,40,Tlemcen,2024-04-19,Basic,378.0,2852.41,
CUST_03917,Bianca,Stewart,erik20@example.com,+1-932-783-7158,29,Blida,2023-08-17,Premium,668.0,31851.27,
CUST_03918,Chelsea,Lewis,megan46@example.com,4472294842,33,Tlemcen,2022-12-07,Standard,767.0,1139.4,
CUST_03919,Daniel,Carter,bestsylvia@example.com,+1-309-570-6704x3024,35,Batna,2022-12-16,Standard,300.0,11946.07,
CUST_03920,Janice,Smith,,741.351.8134x2881,57,Blida,2024-03-09,Basic,792.0,8770.630000000001,
CUST_03921,Monica,Bradley,nguyensteven@example.net,001-699-315-5728x768,29,Biskra,2025-02-18,Basic,725.0,13160.16,
CUST_03922,Rodney,Ramsey,paulstokes@example.org,(524)434-1917x3959,40,Tlemcen,2023-12-12,Basic,706.0,16526.260000000002,
CUST_03923,Kevin,Swanson,rogersluis@example.net,(832)318-2700x6268,43,Algiers,2024-07-15,Premium,529.0,6084.12,
CUST_03924,Kimberly,Evans,cbarnes@example.net,579.589.8962x8674,47,Annaba,2025-05-06,Standard,578.0,6133.1,
CUST_03925,Christine,Giles,,704.596.2525x58031,30,TLEMCEN,2025-02-07,Standard,609.0,22269.27,
CUST_03926,Leah,Brown,charleskelly@example.org,548-357-5174,37,Tlemcen,2025-05-03,Premium,583.0,2555.31,
CUST_03927,Sarah,Mccoy,christianmatthews@example.com,001-831-245-7265x42586,40,Oran,2024-07-28,Standard,727.0,9153.8,
CUST_03928,Sandra,Buckley,tasha11@example.com,6818074525,38,ORAN,2024-10-18,Standard,684.0,7925.12,
CUST_03929,Melinda,Rojas,bob85@example.com,710-680-3061,39,Sidi Bel Abbès,2023-02-22,Basic,572.0,814.98,
CUST_03930,Tiffany,Ford,dmccarty@example.org,+1-571-831-1942x7100,27,Sétif,2025-10-21,Premium,518.0,12887.900000000001,
CUST_03931,Samantha,Smith,edwinwarner@example.com,+1-788-715-9456x069,41,Tlemcen,2024-07-26,Standard,695.0,995.99,
CUST_03932,Daniel,Thompson,henry50@example.net,5163153644,18,Sétif,2023-05-10,Basic,507.0,12727.580000000002,
CUST_03933,Alexis,Johnson,adamparker@example.com,001-520-382-3509x68888,54,Oran,2023-09-25,Standard,537.0,4029.6,
CUST_03934,Richard,Barker,isimpson@example.com,341-921-9170x622,32,BISKRA,2025-10-14,Standard,743.0,10648.83,
CUST_03935,Kyle,Stein,mgross@example.org,6034902915,68,Batna,2024-09-08,Premium,718.0,14157.120000000003,
CUST_03936,Isabella,Hunter,rodriguezdarin@example.com,001-870-212-4423,26,Constantine,2023-10-27,Basic,534.0,257.58,
CUST_03937,Tracy,Rollins,heidicarlson@example.com,223-520-9554,20,Blida,2023-07-21,Standard,721.0,24529.730000000003,
CUST_03938,Nicholas,Dixon,rberry@example.net,2302665693,18,Tlemcen,2022-12-24,Standard,660.0,6448.74,
CUST_03939,William,Castillo,robert76@example.org,542.282.3344,47,Blida,2024-04-15,Standard,746.0,6660.58,
CUST_03940,Kyle,Washington,reedjill@example.org,+1-654-414-9161x112,43,Batna,2025-08-16,Premium,614.0,2064.98,
CUST_03941,Lauren,May,pmckenzie@example.org,+1-268-762-5137x7276,31,Batna,2023-12-08,Standard,728.0,8230.119999999999,
CUST_03942,Alex,Palmer,danielrobinson@example.com,969-843-0749x8209,61,Biskra,2023-02-01,Premium,626.0,8678.99,
CUST_03943,Dustin,Hunt,orozcocarlos@example.org,(469)695-1906,-1,Blida,2023-04-17,Premium,761.0,6564.94,
CUST_03944,Mitchell,Prince,benjaminfitzgerald@example.com,228-275-3348,25,Oran,2023-06-15,Basic,472.0,3297.16,
